source,source_iso3,recipient,recipient_iso3,category,sum_value_usd
Finland,FIN,Indonesia,IDN,Ignore,111813
Finland,FIN,Indonesia,IDN,Power Plant,39605
Finland,FIN,Iran,IRN,Ignore,4242
Finland,FIN,Ireland,IRL,Ignore,11371
Finland,FIN,Italy,ITA,Ignore,143813
Finland,FIN,Italy,ITA,Power Plant,391603
Finland,FIN,Japan,JPN,Ignore,3560792
Finland,FIN,Japan,JPN,Power Plant,1162536
Finland,FIN,Kenya,KEN,Ignore,565
Finland,FIN,Latvia,LVA,Enrichment,80671
Finland,FIN,Latvia,LVA,Ignore,220
Finland,FIN,Lithuania,LTU,Ignore,7110
Finland,FIN,Malaysia,MYS,Enrichment,5132
Finland,FIN,Malaysia,MYS,Ignore,67174
Finland,FIN,Mali,MLI,Power Plant,2701
Finland,FIN,Mexico,MEX,Ignore,37101
Finland,FIN,Morocco,MAR,Enrichment,5145
Finland,FIN,Netherlands,NLD,Enrichment,471234
Finland,FIN,Netherlands,NLD,Fuel fabrication,36663
Finland,FIN,Netherlands,NLD,Ignore,96228
Finland,FIN,Netherlands,NLD,Mining,130
Finland,FIN,Netherlands,NLD,Power Plant,8335667
Finland,FIN,New Caledonia,NCL,Ignore,169440
Finland,FIN,New Zealand,NZL,Ignore,149020
Finland,FIN,Niger,NER,Ignore,2335
Finland,FIN,Norway,NOR,Fuel fabrication,51
Finland,FIN,Norway,NOR,Ignore,1895942
Finland,FIN,Norway,NOR,Mining,149631
Finland,FIN,Norway,NOR,Power Plant,4049531
Finland,FIN,Pakistan,PAK,Fuel fabrication,57
Finland,FIN,Philippines,PHL,Ignore,12128
Finland,FIN,Philippines,PHL,Power Plant,6458397
Finland,FIN,Poland,POL,Enrichment,1832
Finland,FIN,Poland,POL,Ignore,80950
Finland,FIN,Poland,POL,Power Plant,1059066
Finland,FIN,Portugal,PRT,Ignore,625
Finland,FIN,Rep. of Korea,KOR,Fuel fabrication,1546
Finland,FIN,Rep. of Korea,KOR,Ignore,124326
Finland,FIN,Rep. of Korea,KOR,Power Plant,23514484
Finland,FIN,Romania,ROM,Ignore,205100
Finland,FIN,Russian Federation,RUS,Fuel fabrication,29056
Finland,FIN,Russian Federation,RUS,Ignore,54160
Finland,FIN,Russian Federation,RUS,Power Plant,240977
Finland,FIN,Serbia,SRB,Ignore,4662
Finland,FIN,Singapore,SGP,Fuel fabrication,647
Finland,FIN,Singapore,SGP,Ignore,2252
Finland,FIN,Singapore,SGP,Power Plant,130575
Finland,FIN,Slovakia,SVK,Ignore,9680
Finland,FIN,Slovakia,SVK,Power Plant,116
Finland,FIN,Slovenia,SVN,Ignore,19474
Finland,FIN,South Africa,ZAF,Enrichment,195
Finland,FIN,South Africa,ZAF,Ignore,63885
Finland,FIN,Spain,ESP,Ignore,142812
Finland,FIN,Spain,ESP,Power Plant,3752364
Finland,FIN,Sri Lanka,LKA,Ignore,191643
Finland,FIN,Sweden,SWE,Enrichment,123193
Finland,FIN,Sweden,SWE,Fuel fabrication,736892
Finland,FIN,Sweden,SWE,Ignore,75096
Finland,FIN,Sweden,SWE,Mining,24461
Finland,FIN,Sweden,SWE,Power Plant,257258
Finland,FIN,Switzerland,CHE,Ignore,341246
Finland,FIN,Switzerland,CHE,Power Plant,7051
Finland,FIN,"Taiwan, China",TWN,Ignore,146530
Finland,FIN,"Taiwan, China",TWN,Power Plant,116781045
Finland,FIN,Thailand,THA,Ignore,16975
Finland,FIN,Tunisia,TUN,Ignore,9792
Finland,FIN,Turkey,TUR,Ignore,114074
Finland,FIN,Turkey,TUR,Mining,1
Finland,FIN,Turkey,TUR,Power Plant,90327
Finland,FIN,USA,USA,Enrichment,4388
Finland,FIN,USA,USA,Fuel fabrication,1909
Finland,FIN,USA,USA,Ignore,2896593
Finland,FIN,USA,USA,Power Plant,25554959
Finland,FIN,USA,USA,Spent Fuel / HLW,125
Finland,FIN,Ukraine,UKR,Power Plant,123148
Finland,FIN,United Arab Emirates,ARE,Ignore,13372
Finland,FIN,United Kingdom,GBR,Enrichment,290
Finland,FIN,United Kingdom,GBR,Fuel fabrication,10323
Finland,FIN,United Kingdom,GBR,Ignore,1194587
Finland,FIN,United Kingdom,GBR,Mining,6
Finland,FIN,United Kingdom,GBR,Power Plant,69197
Finland,FIN,Viet Nam,VNM,Ignore,25667
France,FRA,Albania,ALB,Ignore,47329
France,FRA,Algeria,DZA,Enrichment,397882
France,FRA,Algeria,DZA,Ignore,4448744
France,FRA,Algeria,DZA,Mining,78
France,FRA,Algeria,DZA,Power Plant,100828
France,FRA,Andorra,AND,Enrichment,88
France,FRA,Andorra,AND,Power Plant,1814
France,FRA,Angola,AGO,Enrichment,228
France,FRA,Angola,AGO,Fuel fabrication,1303
France,FRA,Angola,AGO,Ignore,29861
France,FRA,Angola,AGO,Power Plant,2919
France,FRA,Argentina,ARG,Enrichment,22052
France,FRA,Argentina,ARG,Fuel fabrication,3259917
France,FRA,Argentina,ARG,Ignore,91356
France,FRA,Argentina,ARG,Mining,11873
France,FRA,Argentina,ARG,Power Plant,17232
France,FRA,Armenia,ARM,Fuel fabrication,29
France,FRA,Armenia,ARM,Ignore,39
France,FRA,Australia,AUS,Enrichment,38571435
France,FRA,Australia,AUS,Fuel fabrication,17229522
France,FRA,Australia,AUS,Ignore,484453
France,FRA,Australia,AUS,Power Plant,261020
France,FRA,Austria,AUT,Enrichment,507
France,FRA,Austria,AUT,Fuel fabrication,36727
France,FRA,Austria,AUT,Ignore,8847655
France,FRA,Austria,AUT,Power Plant,261364
France,FRA,Azerbaijan,AZE,Ignore,86324
France,FRA,Bahrain,BHR,Ignore,190288
France,FRA,Bahrain,BHR,Power Plant,459
France,FRA,Bangladesh,BGD,Ignore,7920
France,FRA,Barbados,BRB,Ignore,21062
France,FRA,Belarus,BLR,Power Plant,193518
France,FRA,Belgium,BEL,Enrichment,74633761
France,FRA,Belgium,BEL,Fuel fabrication,17020178
France,FRA,Belgium,BEL,Ignore,65825321
France,FRA,Belgium,BEL,Power Plant,6932608
France,FRA,Benin,BEN,Ignore,10952
France,FRA,Benin,BEN,Power Plant,168758
France,FRA,Bolivia,BOL,Ignore,10505
France,FRA,Bolivia,BOL,Power Plant,7437
France,FRA,Bosnia Herzegovina,BIH,Ignore,230343
France,FRA,Bosnia Herzegovina,BIH,Power Plant,736
France,FRA,Brazil,BRA,Fuel fabrication,20705403
France,FRA,Brazil,BRA,Ignore,2081081
France,FRA,Brazil,BRA,Mining,20673703
France,FRA,Brazil,BRA,Power Plant,484268
France,FRA,Brunei Darussalam,BRN,Ignore,588
France,FRA,Brunei Darussalam,BRN,Power Plant,6173
France,FRA,Bulgaria,BGR,Fuel fabrication,256908
France,FRA,Bulgaria,BGR,Ignore,1626940
France,FRA,Bulgaria,BGR,Power Plant,22703
France,FRA,Burkina Faso,BFA,Ignore,64078
France,FRA,Burkina Faso,BFA,Power Plant,18893
France,FRA,Burundi,BDI,Enrichment,10
France,FRA,Burundi,BDI,Power Plant,90
France,FRA,Cambodia,KHM,Ignore,1468
France,FRA,Cameroon,CMR,Fuel fabrication,131337
France,FRA,Cameroon,CMR,Ignore,75855
France,FRA,Cameroon,CMR,Power Plant,17046
France,FRA,Canada,CAN,Enrichment,4027662
France,FRA,Canada,CAN,Fuel fabrication,7973438
France,FRA,Canada,CAN,Ignore,783220
France,FRA,Canada,CAN,Mining,24256
France,FRA,Canada,CAN,Power Plant,796904
France,FRA,Central African Rep.,CAF,Enrichment,1520
France,FRA,Central African Rep.,CAF,Power Plant,43523
France,FRA,Chad,TCD,Ignore,81206
France,FRA,Chile,CHL,Fuel fabrication,714
France,FRA,Chile,CHL,Ignore,1467909
France,FRA,Chile,CHL,Power Plant,9941
France,FRA,China,CHN,Enrichment,71788
France,FRA,China,CHN,Fuel fabrication,674324943
France,FRA,China,CHN,Ignore,10663861
France,FRA,China,CHN,Power Plant,65808358
France,FRA,Colombia,COL,Fuel fabrication,159855
France,FRA,Colombia,COL,Ignore,5385142
France,FRA,Colombia,COL,Power Plant,964
France,FRA,Comoros,COM,Enrichment,180
France,FRA,Comoros,COM,Fuel fabrication,25
France,FRA,Comoros,COM,Ignore,45
France,FRA,Comoros,COM,Power Plant,1769
France,FRA,Congo,COG,Enrichment,150
France,FRA,Congo,COG,Fuel fabrication,568
France,FRA,Congo,COG,Ignore,177308
France,FRA,Congo,COG,Power Plant,119
France,FRA,Costa Rica,CRI,Ignore,1771192
France,FRA,Cote d'Ivoire,CIV,Enrichment,3438
France,FRA,Cote d'Ivoire,CIV,Fuel fabrication,100
France,FRA,Cote d'Ivoire,CIV,Ignore,153806
France,FRA,Cote d'Ivoire,CIV,Power Plant,26434
France,FRA,Cote d'Ivoire,CIV,Spent Fuel / HLW,247
France,FRA,Croatia,HRV,Fuel fabrication,457223
France,FRA,Croatia,HRV,Ignore,33037
France,FRA,Croatia,HRV,Power Plant,1533988
France,FRA,Cyprus,CYP,Ignore,87847
France,FRA,Czech Rep.,CZE,Enrichment,7333212
France,FRA,Czech Rep.,CZE,Fuel fabrication,423873
France,FRA,Czech Rep.,CZE,Ignore,1069069
France,FRA,Czech Rep.,CZE,Power Plant,106439
France,FRA,Dem. Rep. of the Congo,COD,Ignore,4222
France,FRA,Denmark,DNK,Fuel fabrication,5817212
France,FRA,Denmark,DNK,Ignore,71117
France,FRA,Denmark,DNK,Power Plant,21811
France,FRA,Djibouti,DJI,Ignore,3304
France,FRA,Dominican Rep.,DOM,Ignore,1253399
France,FRA,Dominican Rep.,DOM,Power Plant,10204
France,FRA,Ecuador,ECU,Ignore,117270
France,FRA,Egypt,EGY,Enrichment,10466
France,FRA,Egypt,EGY,Ignore,259488
France,FRA,Egypt,EGY,Mining,11836
France,FRA,Egypt,EGY,Power Plant,3953
France,FRA,Egypt,EGY,Spent Fuel / HLW,1321
France,FRA,Estonia,EST,Fuel fabrication,1012
France,FRA,Estonia,EST,Ignore,29529
France,FRA,Estonia,EST,Power Plant,14335
France,FRA,Ethiopia,ETH,Fuel fabrication,464
France,FRA,Finland,FIN,Fuel fabrication,74
France,FRA,Finland,FIN,Ignore,400354
France,FRA,Finland,FIN,Power Plant,4241707
France,FRA,French Polynesia,PYF,Enrichment,5106
France,FRA,French Polynesia,PYF,Fuel fabrication,297
France,FRA,French Polynesia,PYF,Ignore,862395
France,FRA,French Polynesia,PYF,Power Plant,3311
France,FRA,Gabon,GAB,Enrichment,967
France,FRA,Gabon,GAB,Ignore,189407
France,FRA,Gabon,GAB,Power Plant,1153
France,FRA,Gambia,GMB,Fuel fabrication,19
France,FRA,Georgia,GEO,Ignore,165540
France,FRA,Germany,DEU,Enrichment,344199134
France,FRA,Germany,DEU,Fuel fabrication,165463641
France,FRA,Germany,DEU,Ignore,46879125
France,FRA,Germany,DEU,Mining,229578657
France,FRA,Germany,DEU,Power Plant,23477540
France,FRA,Ghana,GHA,Ignore,57115
France,FRA,Ghana,GHA,Mining,926
France,FRA,Ghana,GHA,Power Plant,111996
France,FRA,Greece,GRC,Enrichment,206
France,FRA,Greece,GRC,Fuel fabrication,628083
France,FRA,Greece,GRC,Ignore,4592205
France,FRA,Greece,GRC,Power Plant,31972
France,FRA,Guatemala,GTM,Ignore,4842
France,FRA,Guinea,GIN,Ignore,64696
France,FRA,Guinea,GIN,Power Plant,3645
France,FRA,Hong Kong,HKG,Fuel fabrication,904804
France,FRA,Hong Kong,HKG,Ignore,920370
France,FRA,Hong Kong,HKG,Power Plant,86165
France,FRA,Hungary,HUN,Fuel fabrication,3922552
France,FRA,Hungary,HUN,Ignore,1581370
France,FRA,Hungary,HUN,Power Plant,106775
France,FRA,Iceland,ISL,Enrichment,1848
France,FRA,Iceland,ISL,Ignore,7462
France,FRA,Iceland,ISL,Power Plant,131
France,FRA,India,IND,Enrichment,2295
France,FRA,India,IND,Fuel fabrication,641117
France,FRA,India,IND,Ignore,20790854
France,FRA,India,IND,Power Plant,1013602
France,FRA,Indonesia,IDN,Enrichment,59850
France,FRA,Indonesia,IDN,Fuel fabrication,12122
France,FRA,Indonesia,IDN,Ignore,157052
France,FRA,Indonesia,IDN,Power Plant,4959
France,FRA,Iran,IRN,Ignore,51414
France,FRA,Iran,IRN,Power Plant,7379
France,FRA,Iraq,IRQ,Power Plant,109578
France,FRA,Ireland,IRL,Ignore,1735008
France,FRA,Ireland,IRL,Power Plant,47092
France,FRA,Israel,ISR,Enrichment,14917
France,FRA,Israel,ISR,Fuel fabrication,64000
France,FRA,Israel,ISR,Ignore,2989278
France,FRA,Israel,ISR,Mining,19103
France,FRA,Israel,ISR,Power Plant,22523
France,FRA,Italy,ITA,Enrichment,15342
France,FRA,Italy,ITA,Fuel fabrication,4675786
France,FRA,Italy,ITA,Ignore,20653915
France,FRA,Italy,ITA,Power Plant,3641487
France,FRA,Japan,JPN,Enrichment,206203496
France,FRA,Japan,JPN,Fuel fabrication,359530670
France,FRA,Japan,JPN,Ignore,7194860
France,FRA,Japan,JPN,Mining,12420
France,FRA,Japan,JPN,Power Plant,859853
France,FRA,Jordan,JOR,Ignore,260393
France,FRA,Kazakhstan,KAZ,Enrichment,32323135
France,FRA,Kazakhstan,KAZ,Fuel fabrication,10895438
France,FRA,Kazakhstan,KAZ,Ignore,660097
France,FRA,Kazakhstan,KAZ,Mining,16846
France,FRA,Kazakhstan,KAZ,Power Plant,7253880
France,FRA,Kenya,KEN,Power Plant,3561
France,FRA,Kuwait,KWT,Enrichment,18240
France,FRA,Kuwait,KWT,Fuel fabrication,25003
France,FRA,Kuwait,KWT,Ignore,23397
France,FRA,Kuwait,KWT,Power Plant,16156
France,FRA,Kyrgyzstan,KGZ,Fuel fabrication,62579
France,FRA,Lao People's Dem. Rep.,LAO,Ignore,172766
France,FRA,Lao People's Dem. Rep.,LAO,Power Plant,2940
France,FRA,Latvia,LVA,Fuel fabrication,20658
France,FRA,Latvia,LVA,Ignore,6096
France,FRA,Latvia,LVA,Power Plant,16743
France,FRA,Lebanon,LBN,Ignore,437025
France,FRA,Lithuania,LTU,Ignore,72873
France,FRA,Lithuania,LTU,Power Plant,57889
France,FRA,Luxembourg,LUX,Enrichment,41965
France,FRA,Luxembourg,LUX,Fuel fabrication,51777
France,FRA,Luxembourg,LUX,Ignore,512374
France,FRA,Luxembourg,LUX,Power Plant,70513
France,FRA,Madagascar,MDG,Enrichment,2831
France,FRA,Madagascar,MDG,Fuel fabrication,379
France,FRA,Madagascar,MDG,Ignore,20607
France,FRA,Madagascar,MDG,Power Plant,6810
France,FRA,Malaysia,MYS,Enrichment,4227
France,FRA,Malaysia,MYS,Fuel fabrication,28467
France,FRA,Malaysia,MYS,Ignore,974551
France,FRA,Malaysia,MYS,Mining,133698
France,FRA,Malaysia,MYS,Power Plant,770369
France,FRA,Mali,MLI,Enrichment,10338
France,FRA,Mali,MLI,Ignore,590
France,FRA,Malta,MLT,Ignore,29620
France,FRA,Malta,MLT,Power Plant,72
France,FRA,Mauritania,MRT,Fuel fabrication,1472
France,FRA,Mauritania,MRT,Ignore,33805
France,FRA,Mauritania,MRT,Power Plant,15907
France,FRA,Mauritius,MUS,Power Plant,6434
France,FRA,Mauritius,MUS,Spent Fuel / HLW,7210
France,FRA,Mexico,MEX,Ignore,12236868
France,FRA,Mexico,MEX,Power Plant,103454
France,FRA,Mongolia,MNG,Ignore,11701
France,FRA,Morocco,MAR,Enrichment,4921
France,FRA,Morocco,MAR,Fuel fabrication,8508
France,FRA,Morocco,MAR,Ignore,927954
France,FRA,Morocco,MAR,Power Plant,46032
France,FRA,Myanmar,MMR,Enrichment,99171
France,FRA,Myanmar,MMR,Ignore,207996
France,FRA,Myanmar,MMR,Mining,87
France,FRA,Namibia,NAM,Fuel fabrication,210
France,FRA,Namibia,NAM,Ignore,5735
France,FRA,Nepal,NPL,Ignore,59213
France,FRA,Netherlands,NLD,Enrichment,20843613
France,FRA,Netherlands,NLD,Fuel fabrication,35933014
France,FRA,Netherlands,NLD,Ignore,13932829
France,FRA,Netherlands,NLD,Mining,127410098
France,FRA,Netherlands,NLD,Power Plant,7091772
France,FRA,New Caledonia,NCL,Ignore,99042
France,FRA,New Caledonia,NCL,Power Plant,14980
France,FRA,New Zealand,NZL,Ignore,2800426
France,FRA,New Zealand,NZL,Power Plant,1349
France,FRA,Niger,NER,Enrichment,12132
France,FRA,Niger,NER,Fuel fabrication,1269
France,FRA,Niger,NER,Ignore,342129
France,FRA,Niger,NER,Mining,219908
France,FRA,Niger,NER,Power Plant,16586
France,FRA,Nigeria,NGA,Fuel fabrication,5731
France,FRA,Nigeria,NGA,Ignore,111139
France,FRA,Nigeria,NGA,Power Plant,289
France,FRA,Norway,NOR,Enrichment,77
France,FRA,Norway,NOR,Fuel fabrication,199748
France,FRA,Norway,NOR,Ignore,24162944
France,FRA,Norway,NOR,Mining,28978
France,FRA,Norway,NOR,Power Plant,8464
France,FRA,Oman,OMN,Fuel fabrication,1244
France,FRA,Oman,OMN,Ignore,53910
France,FRA,Oman,OMN,Power Plant,62486
France,FRA,Pakistan,PAK,Enrichment,537
France,FRA,Pakistan,PAK,Ignore,1147639
France,FRA,Pakistan,PAK,Mining,1564
France,FRA,Pakistan,PAK,Power Plant,59555
France,FRA,Panama,PAN,Ignore,134697
France,FRA,Panama,PAN,Power Plant,8793
France,FRA,Papua New Guinea,PNG,Ignore,7415
France,FRA,Peru,PER,Fuel fabrication,19502
France,FRA,Peru,PER,Ignore,6641
France,FRA,Peru,PER,Power Plant,58122
France,FRA,Philippines,PHL,Enrichment,9153
France,FRA,Philippines,PHL,Fuel fabrication,1820
France,FRA,Philippines,PHL,Ignore,902712
France,FRA,Philippines,PHL,Power Plant,4204
France,FRA,Poland,POL,Enrichment,712386
France,FRA,Poland,POL,Fuel fabrication,1347718
France,FRA,Poland,POL,Ignore,3788487
France,FRA,Poland,POL,Power Plant,323310
France,FRA,Portugal,PRT,Enrichment,358546
France,FRA,Portugal,PRT,Fuel fabrication,154593
France,FRA,Portugal,PRT,Ignore,5618808
France,FRA,Portugal,PRT,Power Plant,127883
France,FRA,Qatar,QAT,Ignore,172199
France,FRA,Qatar,QAT,Power Plant,698
France,FRA,Qatar,QAT,Spent Fuel / HLW,12233
France,FRA,Rep. of Korea,KOR,Enrichment,593989231
France,FRA,Rep. of Korea,KOR,Fuel fabrication,36225114
France,FRA,Rep. of Korea,KOR,Ignore,9551929
France,FRA,Rep. of Korea,KOR,Power Plant,5136591
France,FRA,Romania,ROM,Enrichment,53172
France,FRA,Romania,ROM,Fuel fabrication,7527931
France,FRA,Romania,ROM,Ignore,1961903
France,FRA,Romania,ROM,Power Plant,760100
France,FRA,Russian Federation,RUS,Enrichment,177411018
France,FRA,Russian Federation,RUS,Fuel fabrication,5873407
France,FRA,Russian Federation,RUS,Ignore,752445
France,FRA,Russian Federation,RUS,Mining,91717636
France,FRA,Russian Federation,RUS,Power Plant,403582
France,FRA,Saint Barthélemy,BLM,Ignore,268
France,FRA,Saint Pierre and Miquelon,SPM,Ignore,4855
France,FRA,Saudi Arabia,SAU,Fuel fabrication,50746
France,FRA,Saudi Arabia,SAU,Ignore,2735049
France,FRA,Saudi Arabia,SAU,Power Plant,891703
France,FRA,Senegal,SEN,Enrichment,363942
France,FRA,Senegal,SEN,Fuel fabrication,6075
France,FRA,Senegal,SEN,Ignore,79470
France,FRA,Senegal,SEN,Power Plant,86192
France,FRA,Serbia,SRB,Ignore,2696774
France,FRA,Serbia,SRB,Power Plant,9260
France,FRA,Seychelles,SYC,Ignore,3504
France,FRA,Singapore,SGP,Fuel fabrication,13256
France,FRA,Singapore,SGP,Ignore,1882436
France,FRA,Singapore,SGP,Power Plant,11314
France,FRA,Slovakia,SVK,Enrichment,11313
France,FRA,Slovakia,SVK,Fuel fabrication,610
France,FRA,Slovakia,SVK,Ignore,926061
France,FRA,Slovakia,SVK,Power Plant,14110
France,FRA,Slovenia,SVN,Fuel fabrication,157738
France,FRA,Slovenia,SVN,Ignore,96106
France,FRA,Slovenia,SVN,Power Plant,809781
France,FRA,South Africa,ZAF,Enrichment,14117092
France,FRA,South Africa,ZAF,Fuel fabrication,109979594
France,FRA,South Africa,ZAF,Ignore,1312219
France,FRA,South Africa,ZAF,Mining,24
France,FRA,South Africa,ZAF,Power Plant,36426975
France,FRA,Spain,ESP,Enrichment,151305
France,FRA,Spain,ESP,Fuel fabrication,4994586
France,FRA,Spain,ESP,Ignore,18763837
France,FRA,Spain,ESP,Mining,3417
France,FRA,Spain,ESP,Power Plant,7432259
France,FRA,Sri Lanka,LKA,Fuel fabrication,323
France,FRA,Sri Lanka,LKA,Ignore,62218
France,FRA,Sri Lanka,LKA,Power Plant,11
France,FRA,Swaziland,SWZ,Power Plant,10462
France,FRA,Sweden,SWE,Enrichment,259713954
France,FRA,Sweden,SWE,Fuel fabrication,7846961
France,FRA,Sweden,SWE,Ignore,1775061
France,FRA,Sweden,SWE,Mining,2085210
France,FRA,Sweden,SWE,Power Plant,3208453
France,FRA,Switzerland,CHE,Enrichment,1517
France,FRA,Switzerland,CHE,Fuel fabrication,3935525
France,FRA,Switzerland,CHE,Ignore,9956172
France,FRA,Switzerland,CHE,Mining,1719
France,FRA,Switzerland,CHE,Power Plant,2931274
France,FRA,TFYR of Macedonia,MKD,Ignore,4200
France,FRA,TFYR of Macedonia,MKD,Power Plant,170
France,FRA,"Taiwan, China",TWN,Fuel fabrication,19070
France,FRA,"Taiwan, China",TWN,Ignore,22847729
France,FRA,"Taiwan, China",TWN,Power Plant,2364
France,FRA,Thailand,THA,Fuel fabrication,40371
France,FRA,Thailand,THA,Ignore,2040807
France,FRA,Thailand,THA,Power Plant,28373
France,FRA,Togo,TGO,Enrichment,3696
France,FRA,Togo,TGO,Ignore,9951
France,FRA,Trinidad and Tobago,TTO,Ignore,88696
France,FRA,Tunisia,TUN,Enrichment,2407
France,FRA,Tunisia,TUN,Fuel fabrication,60447
France,FRA,Tunisia,TUN,Ignore,685949
France,FRA,Tunisia,TUN,Mining,23532
France,FRA,Tunisia,TUN,Power Plant,649912
France,FRA,Turkey,TUR,Fuel fabrication,137111
France,FRA,Turkey,TUR,Ignore,1561677
France,FRA,Turkey,TUR,Power Plant,850170
France,FRA,USA,USA,Enrichment,508471699
France,FRA,USA,USA,Fuel fabrication,289824114
France,FRA,USA,USA,Ignore,41017824
France,FRA,USA,USA,Mining,108351
France,FRA,USA,USA,Power Plant,14337420
France,FRA,USA,USA,Spent Fuel / HLW,5283
France,FRA,Uganda,UGA,Ignore,4719
France,FRA,Ukraine,UKR,Enrichment,19452
France,FRA,Ukraine,UKR,Fuel fabrication,23
France,FRA,Ukraine,UKR,Ignore,56610
France,FRA,Ukraine,UKR,Power Plant,53563
France,FRA,United Arab Emirates,ARE,Enrichment,15202
France,FRA,United Arab Emirates,ARE,Fuel fabrication,33590
France,FRA,United Arab Emirates,ARE,Ignore,905329
France,FRA,United Arab Emirates,ARE,Power Plant,399262
France,FRA,United Kingdom,GBR,Enrichment,797201096
France,FRA,United Kingdom,GBR,Fuel fabrication,7060644
France,FRA,United Kingdom,GBR,Ignore,11206547
France,FRA,United Kingdom,GBR,Mining,487175
France,FRA,United Kingdom,GBR,Power Plant,95481445
France,FRA,Uruguay,URY,Ignore,60854
France,FRA,Viet Nam,VNM,Enrichment,9153
France,FRA,Viet Nam,VNM,Ignore,1316832
France,FRA,Viet Nam,VNM,Power Plant,16412
France,FRA,Zambia,ZMB,Power Plant,3647
French Polynesia,PYF,France,FRA,Enrichment,2594
French Polynesia,PYF,France,FRA,Ignore,17903
Gabon,GAB,Canada,CAN,Fuel fabrication,3728
Gabon,GAB,Congo,COG,Ignore,3128
Gabon,GAB,Czech Rep.,CZE,Ignore,1229
Gabon,GAB,France,FRA,Ignore,2818
Gabon,GAB,France,FRA,Mining,211
Gabon,GAB,Ireland,IRL,Enrichment,2014
Gabon,GAB,Kuwait,KWT,Ignore,514
Gabon,GAB,United Kingdom,GBR,Ignore,32823
Gambia,GMB,Costa Rica,CRI,Fuel fabrication,2289
Gambia,GMB,Senegal,SEN,Enrichment,23656
Georgia,GEO,Austria,AUT,Enrichment,100
Georgia,GEO,Azerbaijan,AZE,Ignore,6351
Georgia,GEO,Colombia,COL,Ignore,3764
Georgia,GEO,Czech Rep.,CZE,Ignore,16070
Georgia,GEO,Germany,DEU,Ignore,15
Georgia,GEO,India,IND,Mining,74597522
Georgia,GEO,Italy,ITA,Ignore,45
Georgia,GEO,Lebanon,LBN,Power Plant,25761
Georgia,GEO,Netherlands,NLD,Ignore,4269
Georgia,GEO,Poland,POL,Fuel fabrication,180
Georgia,GEO,Rep. of Korea,KOR,Fuel fabrication,3336
Georgia,GEO,Romania,ROM,Mining,19863968
Georgia,GEO,USA,USA,Enrichment,23026
Germany,DEU,Albania,ALB,Fuel fabrication,1506
Germany,DEU,Albania,ALB,Ignore,70425
Germany,DEU,Algeria,DZA,Enrichment,981
Germany,DEU,Algeria,DZA,Fuel fabrication,21199
Germany,DEU,Algeria,DZA,Ignore,307630
Germany,DEU,Algeria,DZA,Power Plant,90781
Germany,DEU,Angola,AGO,Ignore,43537
Germany,DEU,Angola,AGO,Power Plant,2397
Germany,DEU,Antigua and Barbuda,ATG,Fuel fabrication,8602
Germany,DEU,Antigua and Barbuda,ATG,Ignore,114
Germany,DEU,Argentina,ARG,Fuel fabrication,82476
Germany,DEU,Argentina,ARG,Ignore,1823133
Germany,DEU,Argentina,ARG,Power Plant,3917449
Germany,DEU,Armenia,ARM,Ignore,14816
Germany,DEU,Armenia,ARM,Power Plant,4611
Germany,DEU,Australia,AUS,Enrichment,26317
Germany,DEU,Australia,AUS,Fuel fabrication,187175
Germany,DEU,Australia,AUS,Ignore,12974563
Germany,DEU,Australia,AUS,Mining,11694
Germany,DEU,Australia,AUS,Power Plant,608108
Germany,DEU,Austria,AUT,Enrichment,189183
Germany,DEU,Austria,AUT,Fuel fabrication,6788145
Germany,DEU,Austria,AUT,Ignore,54417036
Germany,DEU,Austria,AUT,Mining,10456
Germany,DEU,Austria,AUT,Power Plant,13051272
Germany,DEU,Austria,AUT,Spent Fuel / HLW,474
Germany,DEU,Azerbaijan,AZE,Fuel fabrication,321
Germany,DEU,Azerbaijan,AZE,Ignore,228719
Germany,DEU,Azerbaijan,AZE,Power Plant,58912
Germany,DEU,Bahamas,BHS,Ignore,128808
Germany,DEU,Bahamas,BHS,Power Plant,2393
Germany,DEU,Bahrain,BHR,Enrichment,69
Germany,DEU,Bahrain,BHR,Fuel fabrication,379346
Germany,DEU,Bahrain,BHR,Ignore,99995
Germany,DEU,Bahrain,BHR,Mining,62876
Germany,DEU,Bangladesh,BGD,Ignore,419777
Germany,DEU,Bangladesh,BGD,Power Plant,2947
Germany,DEU,Barbados,BRB,Fuel fabrication,545
Germany,DEU,Barbados,BRB,Ignore,1616
Germany,DEU,Belarus,BLR,Fuel fabrication,83085
Germany,DEU,Belarus,BLR,Ignore,277274
Germany,DEU,Belarus,BLR,Power Plant,198820
Germany,DEU,Belgium,BEL,Enrichment,78699621
Germany,DEU,Belgium,BEL,Fuel fabrication,92465416
Germany,DEU,Belgium,BEL,Ignore,19452399
Germany,DEU,Belgium,BEL,Mining,108417
Germany,DEU,Belgium,BEL,Power Plant,12582916
Germany,DEU,Belgium,BEL,Spent Fuel / HLW,8877
Germany,DEU,Benin,BEN,Ignore,47724
Germany,DEU,Bermuda,BMU,Ignore,4259
Germany,DEU,Bolivia,BOL,Fuel fabrication,15562
Germany,DEU,Bolivia,BOL,Ignore,112496
Germany,DEU,Bosnia Herzegovina,BIH,Enrichment,2207
Germany,DEU,Bosnia Herzegovina,BIH,Fuel fabrication,1582602
Germany,DEU,Bosnia Herzegovina,BIH,Ignore,45258
